station_id,station_name,city,state,lat,lon,timestamp,PM2.5,PM10,NO2,SO2,CO,O3,NH3,reported_aqi,reported_aqi_category,reported_dominant_pollutant,aqi_is_valid,aqi_quality_flag,temperature_2m,relative_humidity_2m,rain,wind_speed_10m,cloud_cover,weather_trapping_score,weather_trapping_category,landuse_type_proxy,landuse_data_source,urban_pressure_score,road_density_proxy,environmental_risk_score,pm10_pm25_ratio,pm25_pm10_ratio,no2_co_ratio,o3_no2_ratio,source_score_vehicular_traffic,source_score_industrial_combustion,source_score_construction__road_dust,source_score_biomass__fine_particle_combustion,source_score_photochemical_smog,primary_pollution_source,primary_source_score,secondary_source_score,source_score_gap,source_attribution_confidence,source_attribution_confidence_category,source_evidence,landuse_source_alignment,recommended_intervention,notebook_03_processed_time,forecast_reference_timestamp,forecast_aqi_next,forecast_aqi_p10,forecast_aqi_p50,forecast_aqi_p90,forecast_category,current_aqi,current_aqi_category,forecast_aqi_category,forecast_aqi_change,forecast_trend,satellite_aerosol_proxy_score,satellite_aerosol_proxy_category,satellite_data_source,dispersion_index,dispersion_category,health_exposure_risk_score,health_exposure_risk_category,forecast_hotspot_risk_score,forecast_hotspot_risk_category,intervention_urgency_score,intervention_urgency_category,is_current_hotspot,is_forecast_hotspot,is_emerging_hotspot,hotspot_status,advanced_priority_score,advanced_priority_category,advanced_priority_rank,advanced_data_quality_flag,advanced_layer_note
maharashtra__thane__upvan_fort_thane_mpcb,"Upvan Fort, Thane - MPCB",Thane,Maharashtra,19.222279,72.957979,2026-07-16 05:00:00,23.0,33.0,,3.0,12.0,0.0,,228.26,Poor,CO,True,Valid AQI,29.1,75,0.0,11.1,31,68.18,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,31.73,1.434782608695652,0.696969696969697,,,0.0,0.0,18.07,29.13,0.0,Biomass / fine-particle combustion,29.13,18.07,11.06,23.71,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High-priority intervention: Track open burning, control biomass combustion sources, increase public alerts, and strengthen fine-particle monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,256.05026324074106,205.4765335309908,256.05026324074106,306.6239929504913,Poor,228.26,Poor,Poor,27.79026324074107,Increasing,9.73,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,55.54,Moderate,30.61,Low,35.26,Low,32.82,Low,1,1,1,High forecast hotspot,32.95,Low,382,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
madhya_pradesh__indore__maguda_nagar_indore_imc,"Maguda Nagar, Indore - IMC",Indore,Madhya Pradesh,22.7524,75.8872,2026-07-16 05:00:00,23.0,35.0,3.0,18.0,17.0,12.0,,300.0,Poor,CO,True,Valid AQI,29.4,58,0.1,12.1,39,54.67,Moderate trapping,Dense urban proxy,Proxy from station/city naming,60,55,53.51,1.5217391304347827,0.6571428571428571,0.1764705882352941,4.0,39.89,18.02,31.1,26.2,31.0,Vehicular traffic,39.89,31.1,8.79,30.56,Low confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"High-priority intervention: Implement traffic flow control, reduce idling zones, strengthen public transport diversion, and prioritize roadside monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,291.8027314907124,241.22900178096216,291.8027314907124,342.37646120046264,Poor,300.0,Poor,Poor,-8.197268509287596,Stable,10.57,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,37.79,Low,37.1,Low,37.12,Low,31.94,Low,1,1,0,High forecast hotspot,32.72,Low,383,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
odisha__suakati__omc_colony_suakati_ospcb,"OMC Colony, Suakati - OSPCB",Suakati,Odisha,21.606865,85.510538,2026-07-16 05:00:00,42.0,88.0,18.0,3.0,8.0,16.0,3.0,174.94,Moderate,CO,True,Valid AQI,26.9,79,0.0,16.4,98,66.76,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,26.18,2.095238095238096,0.4772727272727273,2.25,0.8888888888888888,5.94,5.24,27.29,27.22,21.66,Construction / road dust,27.29,27.22,0.07,19.12,Low confidence,PM10-heavy particulate pattern; road dust / coarse-particle likelihood,Partially aligned,"Routine monitoring: Apply dust suppression, cover construction material, clean road dust, and enforce construction-site controls.",2026-07-16 10:55:13,2026-07-16 04:00:00,178.48759826797448,127.91386855822424,178.48759826797448,229.06132797772472,Moderate,174.94,Moderate,Moderate,3.547598267974479,Stable,27.25,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,54.92,Moderate,27.09,Low,29.35,Low,33.37,Low,0,0,0,Watchlist,32.65,Low,384,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
maharashtra__mumbai__bandra_kurla_complex_mumbai_iitm,"Bandra Kurla Complex, Mumbai - IITM",Mumbai,Maharashtra,19.053536,72.84643,2026-07-16 05:00:00,18.0,60.0,10.0,4.0,10.0,15.0,4.0,200.0,Moderate,CO,True,Valid AQI,28.2,76,0.0,11.3,40,69.09,High trapping,Dense urban proxy,Proxy from station/city naming,60,55,50.22,3.333333333333333,0.3,1.0,1.5,40.31,12.74,38.35,25.51,33.24,Vehicular traffic,40.31,38.35,1.96,28.8,Low confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"High-priority intervention: Implement traffic flow control, reduce idling zones, strengthen public transport diversion, and prioritize roadside monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,220.6758862831232,170.102156573373,220.6758862831232,271.24961599287343,Poor,200.0,Moderate,Poor,20.67588628312319,Stable,15.24,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,57.23,Moderate,28.97,Low,32.28,Low,32.87,Low,0,1,0,High forecast hotspot,32.62,Low,385,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
uttar_pradesh__prayagraj__motilal_nehru_nit_prayagraj_uppcb,"Motilal Nehru NIT, Prayagraj - UPPCB",Prayagraj,Uttar Pradesh,25.494,81.863,2026-07-16 05:00:00,32.0,32.0,12.0,43.0,6.0,14.0,8.0,149.87,Moderate,CO,True,Valid AQI,33.8,59,0.0,6.1,99,78.15,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,28.59,1.0,1.0,2.0,1.1666666666666667,4.02,19.48,15.12,34.75,29.35,Biomass / fine-particle combustion,34.75,29.35,5.4,25.94,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"Routine monitoring: Track open burning, control biomass combustion sources, increase public alerts, and strengthen fine-particle monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,152.73981746031785,102.16608775056764,152.73981746031785,203.3135471700681,Moderate,149.87,Moderate,Moderate,2.8698174603178472,Stable,15.33,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,77.21,High,23.93,Low,26.99,Low,33.78,Low,0,0,0,Watchlist,32.61,Low,386,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
telangana__hyderabad__kompally_municipal_office_hyderabad_tspcb,"Kompally Municipal Office, Hyderabad - TSPCB",Hyderabad,Telangana,17.544899,78.486949,2026-07-16 05:00:00,38.0,57.0,13.0,9.0,13.0,12.0,3.0,242.61,Poor,CO,True,Valid AQI,29.3,60,0.0,17.7,98,57.42,Moderate trapping,Dense urban proxy,Proxy from station/city naming,60,55,49.32,1.5,0.6666666666666666,1.0,0.9230769230769232,41.66,15.63,38.48,26.51,31.69,Vehicular traffic,41.66,38.48,3.18,30.12,Low confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"High-priority intervention: Implement traffic flow control, reduce idling zones, strengthen public transport diversion, and prioritize roadside monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,236.0032904557485,185.4295607459983,236.0032904557485,286.5770201654987,Poor,242.61,Poor,Poor,-6.606709544251515,Stable,20.33,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,42.07,Moderate,33.5,Low,33.0,Low,32.43,Low,1,1,0,High forecast hotspot,32.54,Low,387,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
rajasthan__banswara__rati_talai_banswara_rspcb,"Rati Talai, Banswara - RSPCB",Banswara,Rajasthan,23.55519,74.44001,2026-07-16 05:00:00,63.0,96.0,24.0,4.0,9.0,23.0,2.0,187.47,Moderate,CO,True,Valid AQI,30.5,63,0.0,11.4,16,61.73,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,25.24,1.5238095238095235,0.65625,2.6666666666666665,0.9583333333333334,7.66,6.79,25.13,30.81,32.09,Photochemical smog,32.09,30.81,1.28,22.85,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"Routine monitoring: Control NOx and VOC sources, reduce peak-hour emissions, and issue ozone/smog exposure advisories.",2026-07-16 10:55:13,2026-07-16 04:00:00,198.33889672584465,147.76516701609438,198.33889672584465,248.9126264355949,Moderate,187.47,Moderate,Moderate,10.86889672584465,Stable,27.95,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,45.95,Moderate,29.95,Low,30.48,Low,32.91,Low,0,0,0,Watchlist,32.52,Low,388,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
karnataka__bengaluru__jayanagar_5th_block_bengaluru_kspcb,"Jayanagar 5th Block, Bengaluru - KSPCB",Bengaluru,Karnataka,12.920984,77.584908,2026-07-16 05:00:00,39.0,70.0,8.0,15.0,9.0,49.0,1.0,187.47,Moderate,CO,True,Valid AQI,26.8,54,0.0,12.8,97,63.99,High trapping,Dense urban proxy,Proxy from station/city naming,60,55,46.93,1.794871794871795,0.5571428571428572,0.8888888888888888,6.125,39.61,16.54,38.06,27.8,33.15,Vehicular traffic,39.61,38.06,1.55,28.19,Low confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"Routine monitoring: Implement traffic flow control, reduce idling zones, strengthen public transport diversion, and prioritize roadside monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,183.64816878709465,133.07443907734438,183.64816878709465,234.2218984968449,Moderate,187.47,Moderate,Moderate,-3.8218312129053515,Stable,23.01,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,54.02,Moderate,28.77,Low,28.86,Low,32.7,Low,0,0,0,Watchlist,32.12,Low,389,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
karnataka__mangalore__kadri_mangalore_kspcb,"Kadri, Mangalore - KSPCB",Mangalore,Karnataka,12.88925,74.853,2026-07-16 05:00:00,50.0,62.0,3.0,,,37.0,1.0,83.1,Satisfactory,PM2.5,True,Valid AQI,28.7,75,0.0,5.8,98,84.48,Very high trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,25.02,1.24,0.8064516129032258,,12.333333333333334,0.0,0.0,18.54,0.0,25.01,Photochemical smog,25.01,18.54,6.47,19.45,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"Routine monitoring: Control NOx and VOC sources, reduce peak-hour emissions, and issue ozone/smog exposure advisories.",2026-07-16 10:55:13,2026-07-16 04:00:00,83.67969777777766,33.10596806802744,83.67969777777766,134.2534274875279,Satisfactory,83.1,Satisfactory,Satisfactory,0.5796977777776675,Stable,23.44,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,85.4,Critical,19.5,Minimal,21.45,Low,34.05,Low,0,0,0,Watchlist,32.06,Low,390,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
uttar_pradesh__agra__shastripuram_agra_uppcb,"Shastripuram, Agra - UPPCB",Agra,Uttar Pradesh,27.19862,77.92066,2026-07-16 05:00:00,45.0,,26.0,11.0,14.0,34.0,3.0,256.96,Poor,CO,True,Valid AQI,34.4,54,0.0,11.5,3,56.94,Moderate trapping,Dense urban proxy,Proxy from station/city naming,60,55,50.45,,,1.8571428571428568,1.3076923076923077,45.16,18.76,0.0,0.0,47.7,Photochemical smog,47.7,45.16,2.54,34.15,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"High-priority intervention: Control NOx and VOC sources, reduce peak-hour emissions, and issue ozone/smog exposure advisories.",2026-07-16 10:55:13,2026-07-16 04:00:00,259.040390569986,208.46666086023575,259.040390569986,309.61412027973626,Poor,256.96,Poor,Poor,2.0803905699860366,Stable,15.39,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,38.79,Low,35.21,Low,33.83,Low,31.55,Low,1,1,0,High forecast hotspot,31.96,Low,391,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
puducherry__puducherry__jawahar_nagar_puducherry_ppcc,"Jawahar Nagar, Puducherry - PPCC",Puducherry,Puducherry,11.9309,79.8027,2026-07-16 05:00:00,29.0,54.0,10.0,8.0,16.0,33.0,3.0,285.65,Poor,CO,True,Valid AQI,34.3,43,0.0,13.8,33,51.73,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,30.21,1.862068965517241,0.5370370370370371,0.625,3.3,5.45,6.99,22.13,24.65,35.72,Photochemical smog,35.72,24.65,11.07,28.32,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"High-priority intervention: Control NOx and VOC sources, reduce peak-hour emissions, and issue ozone/smog exposure advisories.",2026-07-16 10:55:13,2026-07-16 04:00:00,291.0697894257713,240.49605971602108,291.0697894257713,341.6435191355216,Poor,285.65,Poor,Poor,5.4197894257713415,Stable,15.03,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,32.76,Low,34.89,Low,36.9,Low,31.1,Low,1,1,0,High forecast hotspot,31.87,Low,392,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
rajasthan__jalore__mudtra_sili_jalore_rspcb,"Mudtra Sili, Jalore - RSPCB",Jalore,Rajasthan,25.344694,72.626208,2026-07-16 05:00:00,36.0,85.0,11.0,2.0,14.0,36.0,3.0,256.96,Poor,CO,True,Valid AQI,32.3,55,0.0,14.5,2,51.78,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,27.56,2.361111111111111,0.4235294117647059,0.7857142857142857,3.272727272727273,5.32,4.54,26.46,24.04,35.27,Photochemical smog,35.27,26.46,8.81,27.33,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"High-priority intervention: Control NOx and VOC sources, reduce peak-hour emissions, and issue ozone/smog exposure advisories.",2026-07-16 10:55:13,2026-07-16 04:00:00,284.34954630680056,233.77581659705032,284.34954630680056,334.9232760165508,Poor,256.96,Poor,Poor,27.389546306800582,Increasing,19.84,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,29.9,Low,33.52,Low,36.8,Low,31.04,Low,1,1,1,High forecast hotspot,31.74,Low,393,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
maharashtra__mumbai__siddharth_nagar_worli_mumbai_iitm,"Siddharth Nagar-Worli, Mumbai - IITM",Mumbai,Maharashtra,19.000083,72.813993,2026-07-16 05:00:00,30.0,62.0,15.0,,11.0,23.0,1.0,213.91,Poor,CO,True,Valid AQI,28.0,76,0.0,13.4,41,65.39,High trapping,Dense urban proxy,Proxy from station/city naming,60,55,49.97,2.066666666666667,0.4838709677419355,1.3636363636363635,1.5333333333333334,41.78,0.0,37.83,26.91,34.7,Vehicular traffic,41.78,37.83,3.95,30.43,Low confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"High-priority intervention: Implement traffic flow control, reduce idling zones, strengthen public transport diversion, and prioritize roadside monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,201.29391927538137,150.72018956563113,201.29391927538137,251.8676489851316,Poor,213.91,Poor,Poor,-12.616080724618627,Stable,19.14,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,51.03,Moderate,29.84,Low,30.0,Low,31.99,Low,1,1,0,High forecast hotspot,31.68,Low,394,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
rajasthan__sikar__radhakishan_pura_sikar_rspcb,"Radhakishan Pura, Sikar - RSPCB",Sikar,Rajasthan,27.608912,75.153302,2026-07-16 05:00:00,52.0,108.0,10.0,3.0,13.0,33.0,6.0,242.61,Poor,CO,True,Valid AQI,32.7,52,0.0,15.0,5,50.07,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,25.51,2.076923076923077,0.4814814814814814,0.7692307692307693,3.3,4.87,4.61,28.79,25.42,35.08,Photochemical smog,35.08,28.79,6.29,26.44,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"High-priority intervention: Control NOx and VOC sources, reduce peak-hour emissions, and issue ozone/smog exposure advisories.",2026-07-16 10:55:13,2026-07-16 04:00:00,260.8900854689758,210.3163557592256,260.8900854689758,311.46381517872607,Poor,242.61,Poor,Poor,18.280085468975813,Stable,24.82,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,27.58,Low,33.2,Low,34.49,Low,30.79,Low,1,1,0,High forecast hotspot,31.28,Low,395,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
chhattisgarh__korba__rampur_korba_cecb,"Rampur, Korba - CECB",Korba,Chhattisgarh,22.368195,82.746431,2026-07-16 05:00:00,23.0,39.0,14.0,4.0,5.0,9.0,1.0,137.34,Moderate,CO,True,Valid AQI,31.6,65,0.0,8.5,100,76.11,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,26.58,1.6956521739130437,0.5897435897435898,2.8,0.6428571428571429,4.34,4.51,17.89,29.57,26.05,Biomass / fine-particle combustion,29.57,26.05,3.52,21.76,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"Routine monitoring: Track open burning, control biomass combustion sources, increase public alerts, and strengthen fine-particle monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,156.96631880952418,106.39258909977396,156.96631880952418,207.5400485192744,Moderate,137.34,Moderate,Moderate,19.62631880952418,Stable,15.15,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,72.89,High,21.68,Low,26.7,Low,32.12,Low,0,0,0,Watchlist,31.06,Low,396,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
andhra_pradesh__tirumala__toll_gate_tirumala_appcb,"Toll Gate, Tirumala - APPCB",Tirumala,Andhra Pradesh,13.67,79.35,2026-07-16 05:00:00,44.0,68.0,66.0,7.0,7.0,21.0,3.0,162.41,Moderate,CO,True,Valid AQI,28.7,39,0.0,14.0,99,56.5,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,20.73,1.5454545454545454,0.6470588235294118,9.428571428571429,0.3181818181818182,17.94,14.78,23.31,26.44,30.71,Photochemical smog,30.71,26.44,4.27,22.78,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"Preventive intervention: Control NOx and VOC sources, reduce peak-hour emissions, and issue ozone/smog exposure advisories.",2026-07-16 10:55:13,2026-07-16 04:00:00,192.23700955618023,141.66327984643,192.23700955618023,242.8107392659305,Moderate,162.41,Moderate,Moderate,29.82700955618023,Increasing,30.18,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,43.76,Moderate,25.83,Low,29.88,Low,31.5,Low,0,0,1,Emerging hotspot,31.06,Low,396,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
